Date,Product_ID,Product_Name,Category,Region,Units_Sold,Units_Ordered,Inventory_Level,Price,Discount,Competitor_Pricing,Holiday/Promotion,Weather_Condition,Seasonality
11/16/2022,914004,Batana,Vegetables/Herbs,West,44,44,120,403.09,0.29668,352.69,0,Rainy,Autumn
11/16/2022,914004,Batana,Vegetables/Herbs,East,29,51,112,403.09,0.30441,355.71,0,Rainy,Autumn
11/16/2022,915002,Beetroot,Vegetables/Herbs,North,79,100,81,288.11,0.22102,267.34,0,Rainy,Autumn
11/16/2022,915002,Beetroot,Vegetables/Herbs,South,228,228,188,288.11,0.23389,288.9,0,Rainy,Autumn
11/16/2022,915002,Beetroot,Vegetables/Herbs,West,267,267,558,288.11,0.20331,315.26,0,Cloudy,Autumn
11/16/2022,915002,Beetroot,Vegetables/Herbs,East,186,285,517,288.11,0.26959,261.28,0,Sunny,Autumn
11/16/2022,913005,Bell Pepper Green,Vegetables/Herbs,North,62,101,108,647.62,0.36536,622.31,0,Rainy,Autumn
11/16/2022,913005,Bell Pepper Green,Vegetables/Herbs,South,38,56,70,647.62,0.36648,624.57,0,Rainy,Autumn
11/16/2022,913005,Bell Pepper Green,Vegetables/Herbs,West,74,74,40,647.62,0.16119,627.24,0,Rainy,Autumn
11/16/2022,913005,Bell Pepper Green,Vegetables/Herbs,East,34,34,35,647.62,0.38645,710.64,0,Rainy,Autumn
11/16/2022,913006,Bell Pepper Red,Vegetables/Herbs,North,61,74,196,801.02,0.29522,826.51,0,Snowy,Autumn
11/16/2022,913006,Bell Pepper Red,Vegetables/Herbs,South,46,79,80,801.02,0.36668,882.62,0,Snowy,Autumn
11/16/2022,913006,Bell Pepper Red,Vegetables/Herbs,West,73,124,35,801.02,0.20914,906.19,0,Snowy,Autumn
11/16/2022,913006,Bell Pepper Red,Vegetables/Herbs,East,94,94,75,801.02,0.34676,705.72,0,Rainy,Autumn
11/16/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,North,79,79,142,942.4,0.17526,824.18,0,Rainy,Autumn
11/16/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,South,77,77,166,942.4,0.15241,962.24,0,Rainy,Autumn
11/16/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,West,23,43,101,942.4,0.35177,1065.62,0,Rainy,Autumn
11/16/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,East,84,135,86,942.4,0.23657,959.19,0,Rainy,Autumn
11/16/2022,941067,Thalapath Small,Seafood,North,29,32,13,2390.41,0.28773,2249.26,0,Cloudy,Autumn
11/16/2022,941067,Thalapath Small,Seafood,South,12,12,45,2390.41,0.24747,2339.31,0,Rainy,Autumn
11/16/2022,941067,Thalapath Small,Seafood,West,36,41,48,2390.41,0.15089,2234.02,0,Sunny,Autumn
11/16/2022,941067,Thalapath Small,Seafood,East,21,39,78,2390.41,0.25934,2480.92,0,Sunny,Autumn
11/17/2022,916002,Ambarella,Fruits,North,85,166,157,594.14,0.32393,550.28,0,Cloudy,Autumn
11/17/2022,916002,Ambarella,Fruits,South,45,45,91,594.14,0.22927,543.32,0,Cloudy,Autumn
11/17/2022,916002,Ambarella,Fruits,West,70,70,48,594.14,0.35746,572.91,0,Snowy,Autumn
11/17/2022,916002,Ambarella,Fruits,East,59,59,130,594.14,0.20858,511.66,0,Rainy,Autumn
11/17/2022,914000,Ash Plantains,Vegetables/Herbs,North,101,107,216,167.14,0.2123,186.87,0,Rainy,Autumn
11/17/2022,914000,Ash Plantains,Vegetables/Herbs,South,30,43,51,167.14,0.3831,174.65,0,Sunny,Autumn
11/17/2022,914000,Ash Plantains,Vegetables/Herbs,West,71,125,65,167.14,0.17419,170.13,0,Cloudy,Autumn
11/17/2022,914000,Ash Plantains,Vegetables/Herbs,East,105,191,272,167.14,0.16368,159.19,0,Sunny,Autumn
11/17/2022,915001,Baby Potatoes,Vegetables/Herbs,North,37,37,13,734.64,0.18526,758.83,0,Cloudy,Autumn
11/17/2022,915001,Baby Potatoes,Vegetables/Herbs,South,61,61,105,734.64,0.26527,779.17,0,Cloudy,Autumn
11/17/2022,915001,Baby Potatoes,Vegetables/Herbs,West,76,82,62,734.64,0.18232,828.27,0,Cloudy,Autumn
11/17/2022,915001,Baby Potatoes,Vegetables/Herbs,East,60,69,53,734.64,0.29064,801.72,0,Cloudy,Autumn
11/17/2022,912113,Basil Leaves 50g,Vegetables/Herbs,North,41,69,94,101.71,0.26694,95.2,0,Cloudy,Autumn
11/17/2022,912113,Basil Leaves 50g,Vegetables/Herbs,South,43,43,48,101.71,0.23087,92.18,0,Cloudy,Autumn
11/17/2022,912113,Basil Leaves 50g,Vegetables/Herbs,West,9,9,103,101.71,0.31484,104.12,0,Rainy,Autumn
11/17/2022,912113,Basil Leaves 50g,Vegetables/Herbs,East,50,95,170,101.71,0.38722,110.34,0,Cloudy,Autumn
11/17/2022,914004,Batana,Vegetables/Herbs,North,71,88,101,400.77,0.34474,367.38,0,Sunny,Autumn
11/17/2022,914004,Batana,Vegetables/Herbs,South,44,60,106,400.77,0.34086,459.15,0,Snowy,Autumn
11/17/2022,914004,Batana,Vegetables/Herbs,West,61,98,149,400.77,0.36291,453.53,0,Cloudy,Autumn
11/17/2022,914004,Batana,Vegetables/Herbs,East,33,42,85,400.77,0.3893,425.88,0,Cloudy,Autumn
11/17/2022,915002,Beetroot,Vegetables/Herbs,North,305,513,664,298.35,0.2031,298.95,0,Cloudy,Autumn
11/17/2022,915002,Beetroot,Vegetables/Herbs,South,291,568,517,298.35,0.30338,333.12,0,Cloudy,Autumn
11/17/2022,915002,Beetroot,Vegetables/Herbs,West,38,41,117,298.35,0.34646,264.11,0,Cloudy,Autumn
11/17/2022,915002,Beetroot,Vegetables/Herbs,East,108,108,296,298.35,0.37357,260.92,0,Cloudy,Autumn
11/17/2022,913005,Bell Pepper Green,Vegetables/Herbs,North,143,143,253,645.45,0.30793,634.89,0,Sunny,Autumn
11/17/2022,913005,Bell Pepper Green,Vegetables/Herbs,South,29,29,40,645.45,0.36305,694.01,0,Sunny,Autumn
11/17/2022,913005,Bell Pepper Green,Vegetables/Herbs,West,27,39,98,645.45,0.30515,584.1,0,Cloudy,Autumn
11/17/2022,913005,Bell Pepper Green,Vegetables/Herbs,East,97,122,297,645.45,0.34719,638.72,0,Sunny,Autumn
11/17/2022,913006,Bell Pepper Red,Vegetables/Herbs,North,64,64,123,783.88,0.18968,822.98,0,Cloudy,Autumn
11/17/2022,913006,Bell Pepper Red,Vegetables/Herbs,South,121,177,294,783.88,0.18178,777.39,0,Sunny,Autumn
11/17/2022,913006,Bell Pepper Red,Vegetables/Herbs,West,66,110,100,783.88,0.31494,856.83,0,Sunny,Autumn
11/17/2022,913006,Bell Pepper Red,Vegetables/Herbs,East,62,91,13,783.88,0.29544,856.42,0,Sunny,Autumn
11/17/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,North,86,89,186,954.28,0.23844,927.95,0,Cloudy,Autumn
11/17/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,South,33,33,138,954.28,0.23894,900.26,0,Cloudy,Autumn
11/17/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,West,61,84,112,954.28,0.1985,1027.82,0,Cloudy,Autumn
11/17/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,East,76,76,109,954.28,0.25402,999.95,0,Cloudy,Autumn
11/17/2022,941067,Thalapath Small,Seafood,North,9,12,67,2423.45,0.33425,2555.53,0,Rainy,Autumn
11/17/2022,941067,Thalapath Small,Seafood,South,12,17,73,2423.45,0.32346,2459.13,0,Cloudy,Autumn
11/17/2022,941067,Thalapath Small,Seafood,West,50,51,64,2423.45,0.3381,2230.73,0,Cloudy,Autumn
11/17/2022,941067,Thalapath Small,Seafood,East,17,30,19,2423.45,0.39523,2509.74,0,Rainy,Autumn
11/18/2022,916002,Ambarella,Fruits,North,96,96,98,578.58,0.34029,630.84,0,Rainy,Autumn
11/18/2022,916002,Ambarella,Fruits,South,36,36,35,578.58,0.1656,586.57,0,Rainy,Autumn
11/18/2022,916002,Ambarella,Fruits,West,41,41,99,578.58,0.22771,581.77,0,Rainy,Autumn
11/18/2022,916002,Ambarella,Fruits,East,42,42,11,578.58,0.34756,599.76,0,Rainy,Autumn
11/18/2022,914000,Ash Plantains,Vegetables/Herbs,North,155,232,241,163.55,0.39816,151.06,0,Rainy,Autumn
11/18/2022,914000,Ash Plantains,Vegetables/Herbs,South,91,129,65,163.55,0.30056,182.34,0,Rainy,Autumn
11/18/2022,914000,Ash Plantains,Vegetables/Herbs,West,87,87,184,163.55,0.23336,180.77,0,Rainy,Autumn
11/18/2022,914000,Ash Plantains,Vegetables/Herbs,East,44,44,42,163.55,0.21532,178.88,0,Cloudy,Autumn
11/18/2022,915001,Baby Potatoes,Vegetables/Herbs,North,7,7,51,746.04,0.26994,652.67,0,Rainy,Autumn
11/18/2022,915001,Baby Potatoes,Vegetables/Herbs,South,14,14,84,746.04,0.29663,750.86,0,Sunny,Autumn
11/18/2022,915001,Baby Potatoes,Vegetables/Herbs,West,21,21,75,746.04,0.32145,842.57,0,Rainy,Autumn
11/18/2022,915001,Baby Potatoes,Vegetables/Herbs,East,21,34,132,746.04,0.32986,670.29,0,Cloudy,Autumn
11/18/2022,912113,Basil Leaves 50g,Vegetables/Herbs,North,7,13,10,101.28,0.19533,96.13,0,Rainy,Autumn
11/18/2022,912113,Basil Leaves 50g,Vegetables/Herbs,South,24,24,129,101.28,0.35426,89.89,0,Sunny,Autumn
11/18/2022,912113,Basil Leaves 50g,Vegetables/Herbs,West,45,45,139,101.28,0.15914,109.59,0,Rainy,Autumn
11/18/2022,912113,Basil Leaves 50g,Vegetables/Herbs,East,13,13,30,101.28,0.38007,95.19,0,Rainy,Autumn
11/18/2022,914004,Batana,Vegetables/Herbs,North,29,36,65,394.02,0.18458,392.27,0,Rainy,Autumn
11/18/2022,914004,Batana,Vegetables/Herbs,South,29,29,44,394.02,0.20749,438.56,0,Sunny,Autumn
11/18/2022,914004,Batana,Vegetables/Herbs,West,79,127,180,394.02,0.22167,405.96,0,Rainy,Autumn
11/18/2022,914004,Batana,Vegetables/Herbs,East,20,20,43,394.02,0.39818,433.85,0,Cloudy,Autumn
11/18/2022,915002,Beetroot,Vegetables/Herbs,North,240,362,295,290.92,0.18244,300.21,0,Rainy,Autumn
11/18/2022,915002,Beetroot,Vegetables/Herbs,South,40,79,47,290.92,0.36273,324.03,0,Rainy,Autumn
11/18/2022,915002,Beetroot,Vegetables/Herbs,West,247,347,461,290.92,0.22994,278.81,0,Rainy,Autumn
11/18/2022,915002,Beetroot,Vegetables/Herbs,East,126,225,122,290.92,0.17354,289.25,0,Rainy,Autumn
11/18/2022,913005,Bell Pepper Green,Vegetables/Herbs,North,133,164,267,633.77,0.22239,595.46,0,Rainy,Autumn
11/18/2022,913005,Bell Pepper Green,Vegetables/Herbs,South,66,66,156,633.77,0.3754,606.44,0,Cloudy,Autumn
11/18/2022,913005,Bell Pepper Green,Vegetables/Herbs,West,112,145,129,633.77,0.28257,606.48,0,Rainy,Autumn
11/18/2022,913005,Bell Pepper Green,Vegetables/Herbs,East,41,41,126,633.77,0.37814,623.67,0,Rainy,Autumn
11/18/2022,913006,Bell Pepper Red,Vegetables/Herbs,North,89,89,227,806.72,0.18367,820.24,0,Rainy,Autumn
11/18/2022,913006,Bell Pepper Red,Vegetables/Herbs,South,33,33,25,806.72,0.26928,867.35,0,Snowy,Autumn
11/18/2022,913006,Bell Pepper Red,Vegetables/Herbs,West,90,90,74,806.72,0.33217,715.83,0,Rainy,Autumn
11/18/2022,913006,Bell Pepper Red,Vegetables/Herbs,East,132,256,443,806.72,0.39432,925.27,0,Rainy,Autumn
11/18/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,North,39,73,29,932.68,0.22557,942.21,0,Rainy,Autumn
11/18/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,South,18,18,65,932.68,0.26975,1057.73,0,Rainy,Autumn
11/18/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,West,9,9,33,932.68,0.38181,1017.63,0,Rainy,Autumn
11/18/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,East,54,89,27,932.68,0.18704,1064.07,0,Rainy,Autumn
11/18/2022,941067,Thalapath Small,Seafood,North,11,19,38,2417.2,0.17965,2506.18,0,Sunny,Autumn
11/18/2022,941067,Thalapath Small,Seafood,South,23,23,19,2417.2,0.30851,2473.3,0,Rainy,Autumn
11/18/2022,941067,Thalapath Small,Seafood,West,38,38,14,2417.2,0.31636,2106.04,0,Rainy,Autumn
11/18/2022,941067,Thalapath Small,Seafood,East,18,19,49,2417.2,0.34942,2523.74,0,Rainy,Autumn
11/19/2022,916002,Ambarella,Fruits,North,24,24,89,578.89,0.18551,611.1,0,Rainy,Autumn
11/19/2022,916002,Ambarella,Fruits,South,41,41,121,578.89,0.37705,603.17,0,Snowy,Autumn
11/19/2022,916002,Ambarella,Fruits,West,5,5,30,578.89,0.38489,496.01,0,Snowy,Autumn
11/19/2022,916002,Ambarella,Fruits,East,70,119,262,578.89,0.15152,607.96,0,Cloudy,Autumn
11/19/2022,914000,Ash Plantains,Vegetables/Herbs,North,118,118,218,167.73,0.38768,148.34,0,Snowy,Autumn
11/19/2022,914000,Ash Plantains,Vegetables/Herbs,South,95,95,59,167.73,0.36831,147.67,0,Snowy,Autumn
11/19/2022,914000,Ash Plantains,Vegetables/Herbs,West,64,96,95,167.73,0.27119,183.57,0,Snowy,Autumn
11/19/2022,914000,Ash Plantains,Vegetables/Herbs,East,60,92,97,167.73,0.33495,166.69,0,Snowy,Autumn
11/19/2022,915001,Baby Potatoes,Vegetables/Herbs,North,69,69,86,717.31,0.20183,743.04,0,Snowy,Autumn
11/19/2022,915001,Baby Potatoes,Vegetables/Herbs,South,62,62,80,717.31,0.32149,639.01,0,Cloudy,Autumn
11/19/2022,915001,Baby Potatoes,Vegetables/Herbs,West,48,48,62,717.31,0.38759,637.11,0,Snowy,Autumn
11/19/2022,915001,Baby Potatoes,Vegetables/Herbs,East,18,25,129,717.31,0.17848,751.51,0,Rainy,Autumn
11/19/2022,912113,Basil Leaves 50g,Vegetables/Herbs,North,14,14,22,105.51,0.19113,110.97,0,Snowy,Autumn
11/19/2022,912113,Basil Leaves 50g,Vegetables/Herbs,South,39,39,111,105.51,0.27589,116.09,0,Snowy,Autumn
11/19/2022,912113,Basil Leaves 50g,Vegetables/Herbs,West,14,18,47,105.51,0.2088,112.18,0,Snowy,Autumn
11/19/2022,912113,Basil Leaves 50g,Vegetables/Herbs,East,35,35,122,105.51,0.17996,103.68,0,Snowy,Autumn
11/19/2022,914004,Batana,Vegetables/Herbs,North,93,137,144,400.71,0.35292,423.51,0,Snowy,Autumn
11/19/2022,914004,Batana,Vegetables/Herbs,South,62,84,12,400.71,0.21964,410.81,0,Snowy,Autumn
11/19/2022,914004,Batana,Vegetables/Herbs,West,14,14,62,400.71,0.35537,365.29,0,Snowy,Autumn
11/19/2022,914004,Batana,Vegetables/Herbs,East,45,69,131,400.71,0.3764,407.67,0,Snowy,Autumn
11/19/2022,915002,Beetroot,Vegetables/Herbs,North,136,227,211,287.15,0.21415,301.77,0,Cloudy,Autumn
11/19/2022,915002,Beetroot,Vegetables/Herbs,South,227,329,281,287.15,0.38982,265.92,0,Snowy,Autumn
11/19/2022,915002,Beetroot,Vegetables/Herbs,West,19,19,94,287.15,0.23106,319.0,0,Snowy,Autumn
11/19/2022,915002,Beetroot,Vegetables/Herbs,East,135,229,340,287.15,0.38154,294.41,0,Sunny,Autumn
11/19/2022,913005,Bell Pepper Green,Vegetables/Herbs,North,124,212,144,629.89,0.29922,595.77,0,Sunny,Autumn
11/19/2022,913005,Bell Pepper Green,Vegetables/Herbs,South,44,44,46,629.89,0.35954,578.06,0,Snowy,Autumn
11/19/2022,913005,Bell Pepper Green,Vegetables/Herbs,West,146,146,198,629.89,0.15727,687.01,0,Snowy,Autumn
11/19/2022,913005,Bell Pepper Green,Vegetables/Herbs,East,66,66,112,629.89,0.25015,639.38,0,Snowy,Autumn
11/19/2022,913006,Bell Pepper Red,Vegetables/Herbs,North,122,122,168,780.91,0.38227,812.45,0,Snowy,Autumn
11/19/2022,913006,Bell Pepper Red,Vegetables/Herbs,South,83,117,126,780.91,0.23814,753.54,0,Snowy,Autumn
11/19/2022,913006,Bell Pepper Red,Vegetables/Herbs,West,54,54,67,780.91,0.39389,738.52,0,Snowy,Autumn
11/19/2022,913006,Bell Pepper Red,Vegetables/Herbs,East,93,185,138,780.91,0.33925,757.8,0,Snowy,Autumn
11/19/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,North,27,40,38,915.23,0.19326,933.96,0,Snowy,Autumn
11/19/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,South,25,25,61,915.23,0.33395,794.03,0,Snowy,Autumn
11/19/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,West,81,125,95,915.23,0.36709,827.38,0,Cloudy,Autumn
11/19/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,East,80,80,212,915.23,0.38731,911.81,0,Sunny,Autumn
11/19/2022,941067,Thalapath Small,Seafood,North,6,10,12,2364.22,0.19104,2635.0,0,Rainy,Autumn
11/19/2022,941067,Thalapath Small,Seafood,South,8,15,55,2364.22,0.22233,2201.06,0,Snowy,Autumn
11/19/2022,941067,Thalapath Small,Seafood,West,28,28,96,2364.22,0.36798,2684.54,0,Snowy,Autumn
11/19/2022,941067,Thalapath Small,Seafood,East,28,28,66,2364.22,0.1936,2197.1,0,Snowy,Autumn
11/20/2022,916002,Ambarella,Fruits,North,71,109,87,568.22,0.28577,622.88,0,Snowy,Autumn
11/20/2022,916002,Ambarella,Fruits,South,40,40,104,568.22,0.35923,621.06,0,Snowy,Autumn
11/20/2022,916002,Ambarella,Fruits,West,12,19,37,568.22,0.26335,486.53,0,Snowy,Autumn
11/20/2022,916002,Ambarella,Fruits,East,107,107,100,568.22,0.36588,596.47,0,Sunny,Autumn
11/20/2022,914000,Ash Plantains,Vegetables/Herbs,North,164,185,158,165.13,0.34348,147.0,0,Sunny,Autumn
11/20/2022,914000,Ash Plantains,Vegetables/Herbs,South,113,113,215,165.13,0.22603,141.13,0,Snowy,Autumn
11/20/2022,914000,Ash Plantains,Vegetables/Herbs,West,83,83,58,165.13,0.2105,177.73,0,Rainy,Autumn
11/20/2022,914000,Ash Plantains,Vegetables/Herbs,East,79,79,78,165.13,0.1832,177.51,0,Rainy,Autumn
11/20/2022,915001,Baby Potatoes,Vegetables/Herbs,North,23,23,101,717.22,0.34902,755.06,0,Snowy,Autumn
11/20/2022,915001,Baby Potatoes,Vegetables/Herbs,South,36,36,46,717.22,0.32737,716.59,0,Sunny,Autumn
11/20/2022,915001,Baby Potatoes,Vegetables/Herbs,West,58,58,113,717.22,0.355,741.16,0,Snowy,Autumn
11/20/2022,915001,Baby Potatoes,Vegetables/Herbs,East,19,19,44,717.22,0.18895,621.14,0,Snowy,Autumn
11/20/2022,912113,Basil Leaves 50g,Vegetables/Herbs,North,62,102,114,103.91,0.39684,110.65,0,Sunny,Autumn
11/20/2022,912113,Basil Leaves 50g,Vegetables/Herbs,South,20,20,62,103.91,0.21477,118.61,0,Cloudy,Autumn
11/20/2022,912113,Basil Leaves 50g,Vegetables/Herbs,West,16,16,29,103.91,0.38349,103.97,0,Snowy,Autumn
11/20/2022,912113,Basil Leaves 50g,Vegetables/Herbs,East,27,27,40,103.91,0.23019,97.78,0,Snowy,Autumn
11/20/2022,914004,Batana,Vegetables/Herbs,North,84,147,266,403.5,0.1751,362.98,0,Cloudy,Autumn
11/20/2022,914004,Batana,Vegetables/Herbs,South,60,101,138,403.5,0.28701,455.6,0,Sunny,Autumn
11/20/2022,914004,Batana,Vegetables/Herbs,West,66,66,21,403.5,0.29116,378.93,0,Snowy,Autumn
11/20/2022,914004,Batana,Vegetables/Herbs,East,28,28,23,403.5,0.15119,450.12,0,Snowy,Autumn
11/20/2022,915002,Beetroot,Vegetables/Herbs,North,275,470,360,287.01,0.22451,289.42,0,Cloudy,Autumn
11/20/2022,915002,Beetroot,Vegetables/Herbs,South,178,217,333,287.01,0.37694,301.71,0,Cloudy,Autumn
11/20/2022,915002,Beetroot,Vegetables/Herbs,West,20,20,43,287.01,0.34026,303.32,0,Snowy,Autumn
11/20/2022,915002,Beetroot,Vegetables/Herbs,East,184,275,294,287.01,0.27489,287.94,0,Rainy,Autumn
11/20/2022,913005,Bell Pepper Green,Vegetables/Herbs,North,94,94,96,655.88,0.17627,596.1,0,Snowy,Autumn
11/20/2022,913005,Bell Pepper Green,Vegetables/Herbs,South,71,71,84,655.88,0.3208,687.84,0,Snowy,Autumn
11/20/2022,913005,Bell Pepper Green,Vegetables/Herbs,West,102,179,235,655.88,0.27971,732.44,0,Snowy,Autumn
11/20/2022,913005,Bell Pepper Green,Vegetables/Herbs,East,70,70,187,655.88,0.24216,591.1,0,Snowy,Autumn
11/20/2022,913006,Bell Pepper Red,Vegetables/Herbs,North,86,120,100,785.04,0.20106,848.22,0,Snowy,Autumn
11/20/2022,913006,Bell Pepper Red,Vegetables/Herbs,South,127,127,160,785.04,0.39569,809.95,0,Rainy,Autumn
11/20/2022,913006,Bell Pepper Red,Vegetables/Herbs,West,71,88,183,785.04,0.25948,684.21,0,Sunny,Autumn
11/20/2022,913006,Bell Pepper Red,Vegetables/Herbs,East,139,166,112,785.04,0.28942,898.22,0,Sunny,Autumn
11/20/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,North,69,69,118,947.17,0.30488,895.42,0,Snowy,Autumn
11/20/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,South,73,109,172,947.17,0.32518,896.73,0,Rainy,Autumn
11/20/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,West,51,51,150,947.17,0.25392,950.92,0,Sunny,Autumn
11/20/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,East,55,55,92,947.17,0.35882,954.32,0,Snowy,Autumn
11/20/2022,941067,Thalapath Small,Seafood,North,36,36,89,2395.97,0.36107,2189.66,0,Cloudy,Autumn
11/20/2022,941067,Thalapath Small,Seafood,South,9,16,86,2395.97,0.21295,2661.75,0,Snowy,Autumn
11/20/2022,941067,Thalapath Small,Seafood,West,13,23,49,2395.97,0.33216,2641.31,0,Snowy,Autumn
11/20/2022,941067,Thalapath Small,Seafood,East,11,11,18,2395.97,0.2226,2141.65,0,Cloudy,Autumn
11/21/2022,916002,Ambarella,Fruits,North,66,69,110,577.05,0.275,517.82,0,Cloudy,Autumn
11/21/2022,916002,Ambarella,Fruits,South,57,87,57,577.05,0.38071,578.02,0,Rainy,Autumn
11/21/2022,916002,Ambarella,Fruits,West,50,72,38,577.05,0.25423,542.28,0,Cloudy,Autumn
11/21/2022,916002,Ambarella,Fruits,East,74,101,144,577.05,0.15302,592.66,0,Cloudy,Autumn
11/21/2022,914000,Ash Plantains,Vegetables/Herbs,North,112,216,391,168.12,0.20992,192.78,0,Rainy,Autumn
11/21/2022,914000,Ash Plantains,Vegetables/Herbs,South,67,117,140,168.12,0.22748,183.94,0,Rainy,Autumn
11/21/2022,914000,Ash Plantains,Vegetables/Herbs,West,185,282,291,168.12,0.37633,163.08,0,Sunny,Autumn
11/21/2022,914000,Ash Plantains,Vegetables/Herbs,East,146,146,310,168.12,0.3045,185.09,0,Rainy,Autumn
11/21/2022,915001,Baby Potatoes,Vegetables/Herbs,North,63,113,105,717.64,0.35449,774.0,0,Cloudy,Autumn
11/21/2022,915001,Baby Potatoes,Vegetables/Herbs,South,19,34,74,717.64,0.20957,756.67,0,Snowy,Autumn
11/21/2022,915001,Baby Potatoes,Vegetables/Herbs,West,114,157,246,717.64,0.21099,625.69,0,Rainy,Autumn
11/21/2022,915001,Baby Potatoes,Vegetables/Herbs,East,12,16,60,717.64,0.17563,615.4,0,Rainy,Autumn
11/21/2022,912113,Basil Leaves 50g,Vegetables/Herbs,North,51,69,71,105.78,0.23201,100.26,0,Rainy,Autumn
11/21/2022,912113,Basil Leaves 50g,Vegetables/Herbs,South,25,25,58,105.78,0.15621,90.76,0,Rainy,Autumn
11/21/2022,912113,Basil Leaves 50g,Vegetables/Herbs,West,26,39,83,105.78,0.27668,90.91,0,Rainy,Autumn
11/21/2022,912113,Basil Leaves 50g,Vegetables/Herbs,East,35,66,24,105.78,0.36106,118.65,0,Rainy,Autumn
11/21/2022,914004,Batana,Vegetables/Herbs,North,16,16,16,391.46,0.37155,445.0,0,Rainy,Autumn
11/21/2022,914004,Batana,Vegetables/Herbs,South,37,37,14,391.46,0.30436,446.25,0,Sunny,Autumn
11/21/2022,914004,Batana,Vegetables/Herbs,West,46,46,82,391.46,0.19029,438.93,0,Rainy,Autumn
11/21/2022,914004,Batana,Vegetables/Herbs,East,33,37,20,391.46,0.32883,372.37,0,Rainy,Autumn
11/21/2022,915002,Beetroot,Vegetables/Herbs,North,199,199,175,293.75,0.37466,281.81,0,Sunny,Autumn
11/21/2022,915002,Beetroot,Vegetables/Herbs,South,125,204,384,293.75,0.21487,300.54,0,Snowy,Autumn
11/21/2022,915002,Beetroot,Vegetables/Herbs,West,73,110,27,293.75,0.23169,326.98,0,Rainy,Autumn
11/21/2022,915002,Beetroot,Vegetables/Herbs,East,269,269,327,293.75,0.23259,252.78,0,Rainy,Autumn
11/21/2022,913005,Bell Pepper Green,Vegetables/Herbs,North,33,38,64,631.14,0.28451,543.31,0,Rainy,Autumn
11/21/2022,913005,Bell Pepper Green,Vegetables/Herbs,South,37,57,97,631.14,0.35505,725.64,0,Rainy,Autumn
11/21/2022,913005,Bell Pepper Green,Vegetables/Herbs,West,10,10,65,631.14,0.33394,657.4,0,Cloudy,Autumn
11/21/2022,913005,Bell Pepper Green,Vegetables/Herbs,East,33,56,58,631.14,0.36547,701.19,0,Rainy,Autumn
11/21/2022,913006,Bell Pepper Red,Vegetables/Herbs,North,72,72,71,801.82,0.1954,701.44,0,Rainy,Autumn
11/21/2022,913006,Bell Pepper Red,Vegetables/Herbs,South,74,74,44,801.82,0.2736,735.39,0,Rainy,Autumn
11/21/2022,913006,Bell Pepper Red,Vegetables/Herbs,West,56,87,199,801.82,0.26408,829.93,0,Rainy,Autumn
11/21/2022,913006,Bell Pepper Red,Vegetables/Herbs,East,34,34,128,801.82,0.15649,829.4,0,Snowy,Autumn
11/21/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,North,25,47,82,953.14,0.20071,924.22,0,Rainy,Autumn
11/21/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,South,56,56,37,953.14,0.15432,981.7,0,Rainy,Autumn
11/21/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,West,82,82,97,953.14,0.34773,1052.31,0,Rainy,Autumn
11/21/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,East,81,82,55,953.14,0.19781,1034.34,0,Cloudy,Autumn
11/21/2022,941067,Thalapath Small,Seafood,North,14,14,12,2316.55,0.33848,2171.27,0,Cloudy,Autumn
11/21/2022,941067,Thalapath Small,Seafood,South,26,26,145,2316.55,0.24668,2584.58,0,Rainy,Autumn
11/21/2022,941067,Thalapath Small,Seafood,West,17,24,43,2316.55,0.37811,2528.54,0,Rainy,Autumn
11/21/2022,941067,Thalapath Small,Seafood,East,37,37,129,2316.55,0.29929,2320.66,0,Rainy,Autumn
